seiban,fX,fY,prefectures
ZZ0996：谷建材（株）　名古屋工場：BP他社プラント,136.83752,35.17709,23愛知県
ZZ0997：（株）那須第一生コン：BP他社プラント,137.10602,35.06665,23愛知県
ZZ0999：（株）水谷生コンクリート：BP他社プラント,137.01256,35.2003,23愛知県
ZZ1000：（株）赤羽コンクリート：BP他社プラント,137.10709,35.24605,23愛知県
ZZ1001：小島コンクリート工業（株）　一宮工場：BP他社プラント,136.79317,35.34898,23愛知県
ZZ1002：日進コンクリート興業（株）：BP他社プラント,137.03587,35.14304,23愛知県
ZZ1003：昭和橋宇部生コンクリート（株）　佐屋工場：BP他社プラント,136.73528,35.13107,23愛知県
ZZ1004：北国生コン（株）：BP他社プラント,136.81575,35.21451,23愛知県
ZZ1005：加賀屋生コン（株）：BP他社プラント,136.75456,35.13608,23愛知県
ZZ1006：東名太平洋生コン（株）：BP他社プラント,137.04253,35.07299,23愛知県
ZZ1007：七宝生コン（有）：BP他社プラント,136.79799,35.14963,23愛知県
ZZ1008：（株）名北 名北生コン：BP他社プラント,136.87723,35.36942,23愛知県
ZZ1009：江南生コン工業（株）：BP他社プラント,136.88243,35.3081,23愛知県
ZZ0962：小島コンクリート工業（株）　小牧工場：BP他社プラント,136.88437,35.2977,23愛知県
ZZ0963：西栄ブロック工業（株）　西浅井工場：BP他社プラント,137.09837,34.88938,23愛知県
ZZ0964：岡崎ブロック工業（株）　宇頭工場：BP他社プラント,137.11847,34.97161,23愛知県
ZZ0965：山石建材工業（株）　東浦工場：BP他社プラント,136.97751,34.98275,23愛知県
ZZ0966：（株）大嶽安城　豊田生コンクリート工場：BP他社プラント,137.15067,35.00649,23愛知県
ZZ0967：（株）白鳥生コン：BP他社プラント,137.34512,34.81971,23愛知県
ZZ0968：（有）宮林コンクリート：BP他社プラント,137.43681,34.7427,23愛知県
ZZ0969：愛知三協（株）：BP他社プラント,137.39153,34.70095,23愛知県
ZZ0970：豊橋小野田レミコン（株）：BP他社プラント,137.38147,34.78502,23愛知県
ZZ0971：山石建材工業（株）　武豊工場：BP他社プラント,136.92477,34.85815,23愛知県
ZZ0972：宇部生コンクリート（株）　岡崎工場：BP他社プラント,137.18706,34.94799,23愛知県
ZZ0973：ハーバー生コン（株）：BP他社プラント,137.20828,34.81593,23愛知県
ZZ0974：下山生コン（株）：BP他社プラント,137.34816,35.1064,23愛知県
ZZ0975：ダイナミック生コン（株）：BP他社プラント,137.25084,34.86858,23愛知県
ZZ0976：足助コンクリート（株）：BP他社プラント,137.29855,35.13174,23愛知県
ZZ0977：矢作コンクリート工業（株）：BP他社プラント,137.02536,34.85726,23愛知県
ZZ0983：名東生コン（株）：BP他社プラント,137.0302,35.19112,23愛知県
ZZ0985：（株）小西生コン　中川工場：BP他社プラント,136.80992,35.16059,23愛知県
ZZ0986：中部太平洋生コン（株）　本社・名古屋工場：BP他社プラント,136.84726,35.12606,23愛知県
ZZ0987：昭和橋宇部生コンクリート（株）　玉川工場：BP他社プラント,136.87798,35.12346,23愛知県
ZZ0988：東海生コン（株）　三好工場：BP他社プラント,137.09248,35.09953,23愛知県
ZZ0989：稲武生コンクリート（株）：BP他社プラント,137.50189,35.21808,23愛知県
ZZ0990：ミナト生コン（株）：BP他社プラント,137.31378,34.72122,23愛知県
ZZ0991：知多中央生コン（株）：BP他社プラント,136.97041,34.93468,23愛知県
ZZ0992：（株）八洲　生コンクリート部　瀬戸工場：BP他社プラント,137.09705,35.2403,23愛知県
ZZ0993：コスモ生コン（株）：BP他社プラント,137.44838,34.81839,23愛知県
ZZ0994：谷建材（株）　飛島工場：BP他社プラント,136.8163,35.07059,23愛知県
ZZ0995：宇部生コンクリート（株）　名古屋南工場：BP他社プラント,136.88615,35.0622,23愛知県
ZZ0978：幡豆生コンクリート（株）：BP他社プラント,137.06705,34.80582,23愛知県
ZZ0979：（株）八洲　生コンクリート部　名古屋工場：BP他社プラント,136.90137,35.24221,23愛知県
ZZ0980：（有）草間生コンクリート：BP他社プラント,137.46077,34.83486,23愛知県
ZZ0981：宇部生コンクリート（株）　名古屋工場：BP他社プラント,136.88185,35.11897,23愛知県
ZZ0982：（有）成田屋コンクリート：BP他社プラント,136.84122,35.19584,23愛知県
ZZ2950：トーヨーテクノ（株）：BP他社プラント,136.89032,35.06963,23愛知県
SB2104：内津生コンクリート（株）：Ｍ７Ｄ－１５０Ｐ－７,137.06122,35.32276,23愛知県
SB2980：愛朋コンクリート（株）：DASH-175Evo2L　ITBR,136.9673,35.34607,23愛知県
SB2984：名古屋生コン（株）：3.30m3 2軸ミキサ搭載型　ビル・ヒュージョンプラント　SITB　ビル式,136.97466,35.22422,23愛知県
SB2581：東洋生コン（株）：ＮＲＡⅢ１２ＦＸ－２００Ｐ　DSF-275,137.15805,35.01719,23愛知県
SN0378：（株）間組（株）大林組東洋共同企業体：１０型スラリープラント,136.88242,35.2207,23愛知県
SB2857：豊川コンクリート工業（株）：ＮＲＡＩ－５ＶⅡ－１５０Ｐ　ITBF,137.33226,34.83319,23愛知県
SB2810：（株）小西生コン　大府工場：ＳＲＡⅣ１８ＶＭ－３００Ｐ－７　ITBR,136.99229,35.0357,23愛知県
SN0388：（株）河建：BP他社プラント　ＳＦ－１０００ → ＦＳＦ－１５００・ＳＷＡＴ,137.20987,34.63866,23愛知県
SB2648：（株）ダイセン　生コン工場：NRAⅢ-15S-250P-7　ITBP　FSF-2500,137.08717,34.84723,23愛知県
SB2687：（株）八洲　生コンクリート部第二工場：ＮＲＡⅣ－１７ＥＸ－３００Ｐ,136.94441,35.2738,23愛知県
SB2145：三共コンクリート（株）　安城工場：Ｍ７Ｐ－１００Ｐ－７ｔ　ITBF,137.10934,34.98434,23愛知県
SN1477：（株）ダイロク：BP他社プラント　ＦＳＦ－１００,137.08168,35.19269,23愛知県
SN1169：東海生コン（株）　大高工場：BP他社プラント　SITB,136.92682,35.06817,23愛知県
SB3110：（株）スエヒロ産業：DASH-N275Evo4-180T-T　TRI　200N-275　ADV,137.59198,34.94648,23愛知県
SN-501：生駒生コンクリート（株）：BP他社プラント　ＳＦ－１５００,137.20586,35.12938,23愛知県
SB2486：（有）丸光産商　丸光コンクリート豊田工場：ＮＲＡⅢ－１５ＥＸ－２００Ｐ－８,137.11562,35.1545,23愛知県
SB2426：ユタカコンクリート工業（株）：Ⅲ－１２ＰⅡ－２５０Ｐ－７Ｔ　TRI DSH-275,137.41132,34.71759,23愛知県
SB3271：（株）小西生コン　春日井工場：DASH-H275EvoⅢ150R-ADV,136.9519,35.21875,23愛知県
SB8806：（株）加藤工務店　穴田工場：移動式ミキシングユニット NEO-500,137.10133,35.24779,23愛知県
SB8525：（有）中村コンクリート：ＳＥ－５０Ｐ－３Ｔ,137.19476,35.17262,23愛知県
SN-984：ヒロサワ機械（株）：流動化プラント,136.96603,35.15129,23愛知県
SB3224：丸山建設（株）：DASH-H167EvoⅠ095T-TRIU　DSH-167,136.16252,34.70496,24三重県
ZZ2075：岡本土石工業（株）　生コンクリート部　四日市工場：BP他社プラント,136.55835,34.92155,24三重県
SN1832：太平洋セメント（株）　藤原工場：GTM-3,136.4922,35.14838,24三重県
SB2160：（株）大台：ＭＬ１２Ｐ－２００Ｐ－７ ITBJ,136.47122,34.42255,24三重県
SB2527：（株）安芸砂利：ＮＲＡⅢ－１５ｄ－１５０Ｐ－７　TRI,136.43697,34.78801,24三重県
SB2494：松阪興産（株）　津工場：ＲＡⅢ－１２Ｎ－２００Ｐ－７　ＩＴＢ,136.52945,34.65527,24三重県
SB2516：（株）小倉建材　工場：Ⅱ－１０ＦＳ－１５０Ｐ－７Ｔ　TRI,136.20563,34.09322,24三重県
ZZ2074：松阪興産（株）　大津工場：BP他社プラント,136.55753,34.57175,24三重県
SN1897：中部太平洋生コン（株）　四日市工場：BP他社プラント　DASH-Hyper-275,136.63737,34.9565,24三重県
SB2605：松阪興産（株）　久居工場：ＮＲＡⅢ－１０ｄⅡ－２００Ｐ　ITBP,136.45383,34.67137,24三重県
SB2659：（有）牧野建材：ＮＲＡⅢ－１５Ｓ－２５０Ｐ－７ TRI,136.68956,35.02949,24三重県
SB2710：松阪興産（株）　高木工場：ＮＲＡⅢ－１５Ｎ－２００Ｐ　SITB,136.5984,34.54884,24三重県
ZZ1039：（株）四日市菱光：BP他社プラント,136.59773,34.92137,24三重県
ZZ1040：石川商工（株）　伊勢生コン工場：BP他社プラント,136.66092,34.45985,24三重県
ZZ1054：（株）南島コンクリート　南勢工場：BP他社プラント,136.73532,34.35152,24三重県
ZZ1055：（株）南島コンクリート：BP他社プラント,136.48018,34.29957,24三重県
ZZ1056：阪本生コンクリート（有）：BP他社プラント,136.25243,34.47983,24三重県
ZZ1057：三雲生コン（株）　三雲工場：BP他社プラント,136.51334,34.62588,24三重県
ZZ1058：（有）太田コンクリート：BP他社プラント,136.48975,34.86235,24三重県
ZZ1059：伊賀小野田レミコン（株）　羽根工場：BP他社プラント,136.15068,34.78028,24三重県
ZZ1060：（株）信コーポレーション：BP他社プラント,136.12254,34.73871,24三重県
ZZ1061：大宮ナマコン（株）：BP他社プラント,136.49423,34.41174,24三重県
ZZ1062：東建生コン（株）：BP他社プラント,136.3494,34.2205,24三重県
ZZ1063：関レミコン（株）：BP他社プラント,136.40614,34.85154,24三重県
ZZ1064：（有）大創生コン：BP他社プラント,136.45802,34.41025,24三重県
ZZ1065：伊勢コンクリート（株）：BP他社プラント,136.64937,34.4608,24三重県
ZZ1042：（株）大栄工業　伊賀生コン名張工場：BP他社プラント,136.11893,34.63264,24三重県
ZZ1043：石川商工（株）　鳥羽生コン工場：BP他社プラント,136.8421,34.42209,24三重県
ZZ1044：磯山レミコン（株）：BP他社プラント,136.56236,34.81148,24三重県
ZZ1046：勢濃生コン（株）：BP他社プラント,136.66158,35.12091,24三重県
ZZ1047：（株）東洋テックス：BP他社プラント,136.53058,35.05146,24三重県
ZZ1048：中勢太平洋生コン（株）：BP他社プラント,136.51117,34.63833,24三重県
ZZ1049：富一コンクリート（株）：BP他社プラント,136.58534,35.00412,24三重県
ZZ1050：東和レミコン（株）：BP他社プラント,136.60089,35.01265,24三重県
ZZ1051：北勢レミコン（株）：BP他社プラント,136.5054,35.14964,24三重県
ZZ1052：（株）南島コンクリート　度会工場：BP他社プラント,136.59846,34.44648,24三重県
ZZ1053：創和ネクスト（株）：BP他社プラント,136.88283,34.30832,24三重県
SB5656：松阪興産（株）　勢和工場：ＢＰ５６Ｓ×２　ITBF,136.49629,34.4735,24三重県
SB6550：（株）アイテクノス　三共コンクリート事業部：Ｓ２Ｓ－１００Ｐ－５Ｔ,136.57227,35.09262,24三重県
SB6817：（資）池上ブロック工業所：Ｓｄ－１００Ｐ－５Ｔ,136.05736,33.83093,24三重県
SB6907：丸高コンクリート工業（株）　三重事業所：Ｓｄ－１００Ｐ－６Ｔ,136.39247,34.72112,24三重県
SB6932：田中コンクリート工業所：ＳｄⅡ－５０Ｐ－５Ｔ　CTB,136.50998,34.55809,24三重県
SB6884：（有）前田建材：Ｓｄ－５０Ｐ－５Ｔ,136.48274,34.61739,24三重県
SB2978：松阪興産（株）　志摩工場：DASH-175Evo1L-ITB　ＳＩＴＢ,136.86205,34.26705,24三重県
SB2979：杉田土木（株）：DASH-110A-ITB　SITB,136.3558,34.70668,24三重県
SN-543：松阪興産（株）　安濃工場：BP他社プラント　ITBP,136.46925,34.76771,24三重県
SB2995：松阪興産（株）　伊勢工場：DASH-275C2-TRI,136.66092,34.45985,24三重県
SB7075：（有）椿コンクリート産業　御浜工場：特ＲＡⅡ　ITBR,136.00946,33.81749,24三重県
SN1856：（株）日比野生コン　本社工場：C-TBⅡ,136.00706,33.73463,24三重県
ZZ2076：岡本土石工業（株）　生コンクリート部　鮒田工場：BP他社プラント,135.97072,33.74958,24三重県
SN1970：鈴鹿工機（株）：コンクリートホッパ用ピンチゲート,136.58142,34.87612,24三重県
ZZ2335：（株）ナカムラ生コンクリート　工場（操業停止中）：BP他社プラント,136.61127,35.02712,24三重県
ZZ2731：尾鷲石川商工（株）：BP他社プラント,136.20206,34.07047,24三重県
ZZ2732：（有）小林組：BP他社プラント,136.35284,34.62513,24三重県
ZZ2733：（株）西條：BP他社プラント,136.16873,34.74923,24三重県
ZZ2734：（株）サンヨー：BP他社プラント,136.59012,34.54899,24三重県
ZZ2735：（有）大久：BP他社プラント,136.68935,34.52758,24三重県
ZZ2736：林建材（株）：BP他社プラント,136.58061,34.87424,24三重県
ZZ2737：（株）藤井工業：BP他社プラント,136.55692,35.07216,24三重県
SB2724：（有）椿コンクリート産業　五郷工場：ＮＲＡＩ－５ａ－１５０Ｐ－５　ITBF,136.02647,33.97516,24三重県
SB2588：（株）大藤産業：RAⅢ-10FV-200P-7　ＳＩＴＢ,136.52089,34.66881,24三重県
SB2760：日本工業（株）：ＮＲＡＩ－５ＶⅡ－１５０Ｐ－６,136.62317,34.35222,24三重県
SB2764：（株）フジワラ　鈴鹿工場：ＮＲＡⅡ－１０ＶＴ－１５０Ｐ ITBR,136.47487,34.94715,24三重県
SB2637：中部産業（有）：ＮＲＡⅡ－１０Ｐ２－１５０Ｐ　ITBR,136.66832,35.05827,24三重県
SB2769：丸西産業（有）：ＮＲＡⅡ－１０ＶＴ－３６２Ｓ ITBR,136.22614,34.3372,24三重県
SB2821：松阪興産（株）　鈴鹿工場：ＤＡＳＨ－２７５　DSF-275　ITBR,136.53313,34.85188,24三重県
SB2680：（有）ヤマセ砂利：ＮＲＡⅡ－１０Ｓ－１５０Ｐ－７　ITBR,136.57227,35.09262,24三重県
SB1227：（株）紀勢：ＢＰＵ－３６１Ｃ CTB,136.39543,34.23682,24三重県
SB3306：東海コンクリート工業（株）　三重工場：DASH-167Pro065R-ITBF,136.53244,35.0901,24三重県
SN1479：（株）新菱：ステンレスミキサ,136.60809,34.92893,24三重県
SB1443：（株）セイア　川上ダム：BPU-H30002PAILT　ITB　ITBR,136.25734,34.66749,24三重県
SN1936：松阪興産（株）　白山工場：BP他社プラント　it's-B Fine　ITBF,136.30547,34.64611,24三重県
SB2556：（株）東洋テックス　尾高生コン事業部：ＮＲＡⅡ－１０ＦＳ－２００Ｐ,136.49303,35.04898,24三重県
SB2438：廣嶋建材（株）　生コンクリート工場：Ⅲ－１０ＰⅡ－５６２Ｓ－７,136.15259,34.79637,24三重県
SB8808：余野部建材（株）　柘植工場：ＮＥＯ－５００,136.25563,34.8463,24三重県
SB9299：（株）丹羽組：ＮＣＳＭ－５００ＳＷ,136.5463,34.78652,24三重県
